prompt,query,sample_id,template_used,어절수,고유단어수,URL포함,상품속성포함,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_description,brand_info_website,brand_info_slogan,brand_info_concept,brand_info_target,brand_info_specialties,brand_info_products,brand_info_features
독특한 혁신적인 창의적인 전문적인 iOVU Debug & Chill 슬로건의 의미가 뭐에요? 더 자세한 정보는 https://iovu-shop.vercel.app/ 참고하세요,독특한 혁신적인 창의적인 전문적인 iOVU Debug & Chill 슬로건의 의미가 뭐에요? 더 자세한 정보는 https://iovu-shop.vercel.app/ 참고하세요,iovu_optimized_v3_0086,iOVU {slogan} 슬로건의 의미가 뭐에요?,16,17,True,False,코딩유머 노트북스티커,호주,다중색,정보,쉬움,코딩유머 노트북스티커,다중색,호주,2024년,iOVU 공식몰,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Debug & Chill,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
세련된 독특한 창의적인 혁신적인 현대적인 iOVU 너드패션 컨셉이 무엇인지 설명해주세요 더 자세한 정보는 https://discord.gg/iovu 참고하세요,세련된 독특한 창의적인 혁신적인 현대적인 iOVU 너드패션 컨셉이 무엇인지 설명해주세요 더 자세한 정보는 https://discord.gg/iovu 참고하세요,iovu_optimized_v3_0087,iOVU {meme} 컨셉이 무엇인지 설명해주세요,15,16,True,False,너드패션 디자인,베트남,Sublimation,정보,쉬움,너드패션 디자인,Sublimation,베트남,올해,GitHub,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
전문적인 트렌디한 독특한 혁신적인 매력적인 토트백에 적용된 다중색 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/ 참고하세요,전문적인 트렌디한 독특한 혁신적인 매력적인 토트백에 적용된 다중색 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/ 참고하세요,iovu_optimized_v3_0088,{core_attr}에 적용된 {printing} 기술이 뭔가요?,15,18,True,True,개발자라이프 토트백,프랑스,다중색,정보,쉬움,개발자라이프 토트백,다중색,프랑스,2024년,iOVU 공식몰,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Developer Fashion,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
트렌디한 고품질 독특한 전문적인 매력적인 색상에 적용된 친환경프린팅 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/products 참고하세요,트렌디한 고품질 독특한 전문적인 매력적인 색상에 적용된 친환경프린팅 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/products 참고하세요,iovu_optimized_v3_0089,{core_attr}에 적용된 {printing} 기술이 뭔가요?,15,19,True,False,개발자밈 색상,미국,친환경프린팅,정보,쉬움,개발자밈 색상,친환경프린팅,미국,올해,디스코드,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,IN OUR VIVID UNIVERSE,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
세련된 혁신적인 독특한 창의적인 고품질 iOVU 힐링템 컨셉이 무엇인지 설명해주세요 더 자세한 정보는 https://discord.gg/iovu 참고하세요,세련된 혁신적인 독특한 창의적인 고품질 iOVU 힐링템 컨셉이 무엇인지 설명해주세요 더 자세한 정보는 https://discord.gg/iovu 참고하세요,iovu_optimized_v3_0090,iOVU {meme} 컨셉이 무엇인지 설명해주세요,15,16,True,False,힐링템 키링,호주,실크스크린,정보,쉬움,힐링템 키링,실크스크린,호주,올해,iOVU 공식몰,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,코드를 입다,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
현대적인 실용적인 전문적인 매력적인 iOVU Dev + Cute = iOVU 슬로건의 의미가 뭐에요? 더 자세한 정보는 https://instagram.com/iovu_official 참고하세요,현대적인 실용적인 전문적인 매력적인 iOVU Dev + Cute = iOVU 슬로건의 의미가 뭐에요? 더 자세한 정보는 https://instagram.com/iovu_official 참고하세요,iovu_optimized_v3_0091,iOVU {slogan} 슬로건의 의미가 뭐에요?,18,17,True,False,너드패션 맨투맨,한국,DTG,정보,쉬움,너드패션 맨투맨,DTG,한국,최근 3개월,GitHub,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Dev + Cute = iOVU,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
고품질 혁신적인 실용적인 독특한 트렌디한 텀블러에 적용된 친환경프린팅 기술이 뭔가요? 더 자세한 정보는 https://discord.gg/iovu 참고하세요,고품질 혁신적인 실용적인 독특한 트렌디한 텀블러에 적용된 친환경프린팅 기술이 뭔가요? 더 자세한 정보는 https://discord.gg/iovu 참고하세요,iovu_optimized_v3_0092,{core_attr}에 적용된 {printing} 기술이 뭔가요?,15,17,True,False,코딩스타일 텀블러,독일,친환경프린팅,정보,쉬움,코딩스타일 텀블러,친환경프린팅,독일,올해,GitHub,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
고품질 독특한 전문적인 실용적인 창의적인 착용감에 적용된 친환경프린팅 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/products 참고하세요,고품질 독특한 전문적인 실용적인 창의적인 착용감에 적용된 친환경프린팅 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/products 참고하세요,iovu_optimized_v3_0093,{core_attr}에 적용된 {printing} 기술이 뭔가요?,15,19,True,False,개발자밈 착용감,싱가포르,친환경프린팅,정보,쉬움,개발자밈 착용감,친환경프린팅,싱가포르,2024년,iOVU 공식몰,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Coding with Style,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
고품질 혁신적인 독특한 티셔츠 고품질프린팅으로 제작된 iOVU 제품 정보 알려주세요 더 자세한 정보는 https://iovu-shop.vercel.app/products 참고하세요,고품질 혁신적인 독특한 티셔츠 고품질프린팅으로 제작된 iOVU 제품 정보 알려주세요 더 자세한 정보는 https://iovu-shop.vercel.app/products 참고하세요,iovu_optimized_v3_0094,{core_attr} {printing}으로 제작된 iOVU 제품 정보 알려주세요,15,18,True,True,프로그래밍문화 티셔츠,프랑스,고품질프린팅,정보,쉬움,프로그래밍문화 티셔츠,고품질프린팅,프랑스,최근 3개월,GitHub,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,IN OUR VIVID UNIVERSE,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
매력적인 실용적인 트렌디한 창의적인 혁신적인 컬러에 적용된 열전사 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/products 참고하세요,매력적인 실용적인 트렌디한 창의적인 혁신적인 컬러에 적용된 열전사 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/products 참고하세요,iovu_optimized_v3_0095,{core_attr}에 적용된 {printing} 기술이 뭔가요?,15,19,True,False,개발자라이프 컬러,한국,열전사,정보,쉬움,개발자라이프 컬러,열전사,한국,최근 1년,디스코드,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,코드를 입다,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
세련된 고품질 전문적인 마우스패드 DTG으로 제작된 iOVU 제품 정보 알려주세요 더 자세한 정보는 https://instagram.com/iovu_official 참고하세요,세련된 고품질 전문적인 마우스패드 DTG으로 제작된 iOVU 제품 정보 알려주세요 더 자세한 정보는 https://instagram.com/iovu_official 참고하세요,iovu_optimized_v3_0096,{core_attr} {printing}으로 제작된 iOVU 제품 정보 알려주세요,15,17,True,False,개발자밈 마우스패드,일본,DTG,정보,쉬움,개발자밈 마우스패드,DTG,일본,최근 1년,디스코드,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Nerdy is the new cool,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
매력적인 전문적인 실용적인 머그컵 다중색으로 제작된 iOVU 제품 정보 알려주세요 더 자세한 정보는 https://iovu-shop.vercel.app/products 참고하세요,매력적인 전문적인 실용적인 머그컵 다중색으로 제작된 iOVU 제품 정보 알려주세요 더 자세한 정보는 https://iovu-shop.vercel.app/products 참고하세요,iovu_optimized_v3_0097,{core_attr} {printing}으로 제작된 iOVU 제품 정보 알려주세요,15,18,True,False,밈컬렉션 머그컵,한국,다중색,정보,쉬움,밈컬렉션 머그컵,다중색,한국,2024년,iOVU 공식몰,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Debug & Chill,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
고품질 전문적인 창의적인 혁신적인 트렌디한 후드티에 적용된 친환경프린팅 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/ 참고하세요,고품질 전문적인 창의적인 혁신적인 트렌디한 후드티에 적용된 친환경프린팅 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/ 참고하세요,iovu_optimized_v3_0098,{core_attr}에 적용된 {printing} 기술이 뭔가요?,15,18,True,True,코딩스타일 후드티,일본,친환경프린팅,정보,쉬움,코딩스타일 후드티,친환경프린팅,일본,최근 3개월,디스코드,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Coding with Style,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
현대적인 혁신적인 독특한 매력적인 iOVU Dev + Cute = iOVU 슬로건의 의미가 뭐에요? 더 자세한 정보는 https://github.com/iovu-official 참고하세요,현대적인 혁신적인 독특한 매력적인 iOVU Dev + Cute = iOVU 슬로건의 의미가 뭐에요? 더 자세한 정보는 https://github.com/iovu-official 참고하세요,iovu_optimized_v3_0099,iOVU {slogan} 슬로건의 의미가 뭐에요?,18,17,True,False,밈컬렉션 소재,프랑스,DTG,정보,쉬움,밈컬렉션 소재,DTG,프랑스,올해,개발자 커뮤니티,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Dev + Cute = iOVU,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
세련된 혁신적인 매력적인 iOVU 밈도 입는 시대 슬로건의 의미가 뭐에요? 더 자세한 정보는 https://github.com/iovu-official 참고하세요,세련된 혁신적인 매력적인 iOVU 밈도 입는 시대 슬로건의 의미가 뭐에요? 더 자세한 정보는 https://github.com/iovu-official 참고하세요,iovu_optimized_v3_0100,iOVU {slogan} 슬로건의 의미가 뭐에요?,15,17,True,False,밈컬렉션 티셔츠,중국,DTG,정보,쉬움,밈컬렉션 티셔츠,DTG,중국,최근 3개월,iOVU 공식몰,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,밈도 입는 시대,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
매력적인 실용적인 세련된 트렌디한 창의적인 iOVU 힐링템 컨셉이 무엇인지 설명해주세요 더 자세한 정보는 https://iovu-shop.vercel.app/ 참고하세요,매력적인 실용적인 세련된 트렌디한 창의적인 iOVU 힐링템 컨셉이 무엇인지 설명해주세요 더 자세한 정보는 https://iovu-shop.vercel.app/ 참고하세요,iovu_optimized_v3_0101,iOVU {meme} 컨셉이 무엇인지 설명해주세요,15,17,True,False,힐링템 소재,캐나다,고품질프린팅,정보,쉬움,힐링템 소재,고품질프린팅,캐나다,2024년,디스코드,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,Developer Fashion,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
전문적인 세련된 매력적인 현대적인 독특한 품질에 적용된 디지털프린팅 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/ 참고하세요,전문적인 세련된 매력적인 현대적인 독특한 품질에 적용된 디지털프린팅 기술이 뭔가요? 더 자세한 정보는 https://iovu-shop.vercel.app/ 참고하세요,iovu_optimized_v3_0102,{core_attr}에 적용된 {printing} 기술이 뭔가요?,15,18,True,False,코딩라이프 품질,독일,디지털프린팅,정보,쉬움,코딩라이프 품질,디지털프린팅,독일,2024년,개발자 커뮤니티,KO 0.8 : EN 0.2,정보,쉬움,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커","고품질 프린팅, 편안한 착용감, 트렌디한 디자인, 합리적 가격"
