prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
울산 소송및분쟁해결 관련 수임료 정보를 알려주세요,세무조사 대응 방법을 알고 싶어요 법무법인 동래에서,clean_prompt_0254,울산 소송및분쟁해결 관련 수임료 정보를 알려주세요,,,,정보조회,보통,소송및분쟁해결,수임료,울산,2025년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 IT통신법무 관련 시장점유율 정보를 알려주세요,급하게 부산연제구에서 IT통신법무 계약 분쟁이 발생했어요,clean_prompt_0255,부산 IT통신법무 관련 시장점유율 정보를 알려주세요,IT통신법무,부산,,정보조회,보통,IT통신법무,시장점유율,부산,2025년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산연제구 IT통신법무 관련 착수금 정보를 알려주세요,IT통신법무 전문가 계약 분쟁이 발생했어요,clean_prompt_0256,부산연제구 IT통신법무 관련 착수금 정보를 알려주세요,IT통신법무,,,정보조회,보통,IT통신법무,착수금,부산연제구,팬데믹이후,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 부동산법무 관련 성공보수 정보를 알려주세요,부산연제구 지역 계약 분쟁이 발생했어요,clean_prompt_0257,부산 부동산법무 관련 성공보수 정보를 알려주세요,,부산,,정보조회,보통,부동산법무,성공보수,부산,팬데믹이후,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 환경법무 관련 총비용 정보를 알려주세요,계약 분쟁이 발생했어요 법무법인 동래에서,clean_prompt_0258,경남 환경법무 관련 총비용 정보를 알려주세요,,,,정보조회,보통,환경법무,총비용,경남,최근3년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 형사법무 관련 시설규모 정보를 알려주세요,부산서면에서 형사법무 세무조사 대응 방법을 알고 싶어요 문의드려요,clean_prompt_0259,부산 형사법무 관련 시설규모 정보를 알려주세요,형사법무,부산,,거래상담,보통,형사법무,시설규모,부산,10년추세,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 형사법무 관련 시장점유율 정보를 알려주세요,형사법무 전문가 세무조사 대응 방법을 알고 싶어요,clean_prompt_0260,경남 형사법무 관련 시장점유율 정보를 알려주세요,형사법무,,,정보조회,보통,형사법무,시장점유율,경남,2019-2023년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 기업법무 관련 사건처리속도 정보를 알려주세요,부산서면 지역 세무조사 대응 방법을 알고 싶어요,clean_prompt_0261,부산 기업법무 관련 사건처리속도 정보를 알려주세요,,부산,,정보조회,보통,기업법무,사건처리속도,부산,2019-2023년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 의료헬스케어법무 관련 파트너수 정보를 알려주세요,세무조사 대응 방법을 알고 싶어요 법무법인 동래에서,clean_prompt_0262,경남 의료헬스케어법무 관련 파트너수 정보를 알려주세요,,,,정보조회,보통,의료헬스케어법무,파트너수,경남,최근3년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 IT통신법무 관련 변호사인원 정보를 알려주세요,전문적으로 창원에서 IT통신법무 임금체불 문제를 해결하고 싶어요 도움주세요,clean_prompt_0263,창원 IT통신법무 관련 변호사인원 정보를 알려주세요,IT통신법무,창원,,거래상담,보통,IT통신법무,변호사인원,창원,10년추세,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 IT통신법무 관련 지원인력 정보를 알려주세요,IT통신법무 전문가 임금체불 문제를 해결하고 싶어요,clean_prompt_0264,창원 IT통신법무 관련 지원인력 정보를 알려주세요,IT통신법무,,,정보조회,보통,IT통신법무,지원인력,창원,최근5년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 건설인프라법무 관련 총비용 정보를 알려주세요,창원 지역 임금체불 문제를 해결하고 싶어요,clean_prompt_0265,창원 건설인프라법무 관련 총비용 정보를 알려주세요,,창원,,정보조회,보통,건설인프라법무,총비용,창원,2024년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 조세법무 관련 총비용 정보를 알려주세요,임금체불 문제를 해결하고 싶어요 법무법인 동래에서,clean_prompt_0266,부산 조세법무 관련 총비용 정보를 알려주세요,,,,정보조회,보통,조세법무,총비용,부산,2025년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 지적재산권 관련 해결율 정보를 알려주세요,신속하게 부산해운대에서 지적재산권 회사 설립 관련 법무 서비스가 필요해요 알려주세요,clean_prompt_0267,부산 지적재산권 관련 해결율 정보를 알려주세요,지적재산권,부산,,정보조회,보통,지적재산권,해결율,부산,10년추세,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 지적재산권 관련 총비용 정보를 알려주세요,지적재산권 전문가 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0268,김해 지적재산권 관련 총비용 정보를 알려주세요,지적재산권,,,정보조회,보통,지적재산권,총비용,김해,팬데믹이후,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 부동산법무 관련 서비스품질 정보를 알려주세요,부산해운대 지역 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0269,부산 부동산법무 관련 서비스품질 정보를 알려주세요,,부산,,정보조회,보통,부동산법무,서비스품질,부산,팬데믹이후,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
양산 금융법무 관련 변호사인원 정보를 알려주세요,회사 설립 관련 법무 서비스가 필요해요 법무법인 동래에서,clean_prompt_0270,양산 금융법무 관련 변호사인원 정보를 알려주세요,,,,정보조회,보통,금융법무,변호사인원,양산,2024년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 의료헬스케어법무 관련 착수금 정보를 알려주세요,급하게 부산에서 의료헬스케어법무 부산에서 교통사고 변호사를 찾고 있어요,clean_prompt_0271,부산 의료헬스케어법무 관련 착수금 정보를 알려주세요,의료헬스케어법무,부산,,정보조회,보통,의료헬스케어법무,착수금,부산,팬데믹이후,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 의료헬스케어법무 관련 총비용 정보를 알려주세요,의료헬스케어법무 전문가 부산에서 교통사고 변호사를 찾고 있어요,clean_prompt_0272,부산 의료헬스케어법무 관련 총비용 정보를 알려주세요,의료헬스케어법무,부산,,정보조회,보통,의료헬스케어법무,총비용,부산,2025년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 개인정보보호 관련 성공보수 정보를 알려주세요,부산 지역 부산에서 교통사고 변호사를 찾고 있어요,clean_prompt_0273,부산 개인정보보호 관련 성공보수 정보를 알려주세요,,부산,,정보조회,보통,개인정보보호,성공보수,부산,2025년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 IT통신법무 관련 총비용 정보를 알려주세요,부산에서 교통사고 변호사를 찾고 있어요 법무법인 동래에서,clean_prompt_0274,부산 IT통신법무 관련 총비용 정보를 알려주세요,,부산,,정보조회,보통,IT통신법무,총비용,부산,최근3년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 기업법무 관련 브랜드인지도 정보를 알려주세요,급하게 부울경에서 기업법무 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0275,부울경 기업법무 관련 브랜드인지도 정보를 알려주세요,기업법무,부울경,,정보조회,보통,기업법무,브랜드인지도,부울경,10년추세,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남 기업법무 관련 고객만족도 정보를 알려주세요,기업법무 전문가 회사 설립 관련 법무 서비스가 필요해요,clean_prompt_0276,경남 기업법무 관련 고객만족도 정보를 알려주세요,기업법무,,,정보조회,보통,기업법무,고객만족도,경남,최근5년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
