prompt,extracted_keywords_practice_area,extracted_keywords_country,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_country,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,template_used,brand_info_name,brand_info_description,brand_info_website,brand_info_slogan,brand_info_concept,brand_info_target,brand_info_specialties,brand_info_products,sample_id,query
밈 사이트에서 인기 있는 개발자 밈 굿즈 브랜드들의 밈 트렌드 반영도 비교,개발자 밈 굿즈,,,탐색,보통,개발자 밈 굿즈,밈 트렌드 반영도,영국,최근 5개월,밈 사이트,KO 0.8 : EN 0.2,탐색,보통,밈 사이트에서 인기 있는 개발자 밈 굿즈 브랜드들의 밈 트렌드 반영도 비교,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0169,급하게 개발자 선물 추천해주세요 상담받고 싶어요
코딩 유머 아이템의 밈 트렌드 반영도는 대략 어느 정도인가요?,코딩 유머 아이템,,,정보,쉬움,코딩 유머 아이템,밈 트렌드 반영도,캐나다,최근 5개월,깃허브 트렌드,KO 0.8 : EN 0.2,정보,쉬움,코딩 유머 아이템의 밈 트렌드 반영도는 대략 어느 정도인가요?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0170,코딩 유머 아이템 가격이 궁금해요
미국에서 개발자 밈 굿즈 브랜드를 배송비 기준으로 비교해주세요,개발자 밈 굿즈,,,탐색,보통,개발자 밈 굿즈,배송비,미국,2025년,밈 사이트,KO 0.8 : EN 0.2,탐색,보통,미국에서 개발자 밈 굿즈 브랜드를 배송비 기준으로 비교해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0171,글로벌에서 급하게 개발자 정체성 표현 굿즈 추천 알려주세요
iOVU에서 개발자 밈 굿즈 제품의 밈 트렌드 반영도와 서비스 내용을 상담받고 싶습니다,개발자 밈 굿즈,,,거래,보통,개발자 밈 굿즈,밈 트렌드 반영도,캐나다,2024년,깃허브 트렌드,KO 0.8 : EN 0.2,거래,보통,iOVU에서 개발자 밈 굿즈 제품의 밈 트렌드 반영도와 서비스 내용을 상담받고 싶습니다,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0172,전문적으로 해커톤 굿즈 대량 구매 가능한가요 문의드려요
IT 뉴스에서 화제가 된 개발자 밈 굿즈의 제품 가격 트렌드는?,개발자 밈 굿즈,한국,,정보,보통,개발자 밈 굿즈,제품 가격,한국,10년 추세(2015-2024년),IT 뉴스,KO 0.8 : EN 0.2,정보,보통,IT 뉴스에서 화제가 된 개발자 밈 굿즈의 제품 가격 트렌드는?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0173,한국에서 개발자 밈 굿즈 찾고 있어요 알려주세요
원단 퀄리티를 고려한 코딩 유머 아이템 최적 구매 옵션,코딩 유머 아이템,,,거래,보통,코딩 유머 아이템,원단 퀄리티,일본,2025년,IT 뉴스,KO 0.8 : EN 0.2,거래,보통,원단 퀄리티를 고려한 코딩 유머 아이템 최적 구매 옵션,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0174,글로벌에서 코딩 유머 아이템 가격이 궁금해요 문의드려요
개발자 밈 굿즈 제품의 배송 속도 기준과 한국 배송을 고려한 구매 가이드,개발자 밈 굿즈,한국,,거래,보통,개발자 밈 굿즈,배송 속도,한국,10년 추세(2015-2024년),IT 뉴스,KO 0.8 : EN 0.2,거래,보통,개발자 밈 굿즈 제품의 배송 속도 기준과 한국 배송을 고려한 구매 가이드,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0175,한국에서 깃허브 문화 굿즈 주문하고 싶어요 상담받고 싶어요
개발자 밈 굿즈 분야에서 브랜드 인지도가 우수한 브랜드를 추천해주세요,개발자 밈 굿즈,한국,,탐색,보통,개발자 밈 굿즈,브랜드 인지도,한국,2025년,IT 뉴스,KO 0.8 : EN 0.2,탐색,보통,개발자 밈 굿즈 분야에서 브랜드 인지도가 우수한 브랜드를 추천해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0176,한국에서 고품질로 개발자 선물 추천해주세요 상담받고 싶어요
코딩 유머 아이템 제품의 내구성 기준과 미국 배송을 고려한 구매 가이드,코딩 유머 아이템,미국,,거래,보통,코딩 유머 아이템,내구성,미국,10년 추세(2015-2024년),IT 뉴스,KO 0.8 : EN 0.2,거래,보통,코딩 유머 아이템 제품의 내구성 기준과 미국 배송을 고려한 구매 가이드,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0177,미국에서 고품질로 스타트업 문화 아이템 커스터마이징 도움주세요
팬데믹(2020-2022년) 기준 영국 코딩 유머 아이템 원단 퀄리티 평균 가격은?,코딩 유머 아이템,,,거래,보통,코딩 유머 아이템,원단 퀄리티,영국,팬데믹(2020-2022년),개발자 커뮤니티,KO 0.8 : EN 0.2,거래,보통,팬데믹(2020-2022년) 기준 영국 코딩 유머 아이템 원단 퀄리티 평균 가격은?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0178,고품질로 코딩 유머 아이템 가격이 궁금해요 상담받고 싶어요
코딩 유머 아이템 관련 바이럴 지수 통계를 2025년 기간으로 정리해주세요,코딩 유머 아이템,일본,,정보,보통,코딩 유머 아이템,바이럴 지수,일본,2025년,깃허브 트렌드,KO 0.8 : EN 0.2,정보,보통,코딩 유머 아이템 관련 바이럴 지수 통계를 2025년 기간으로 정리해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0179,일본에서 트렌디하게 스타트업 문화 아이템 커스터마이징 알려주세요
깃허브 트렌드에서 추천하는 프로그래머 라이프스타일 제품 구매 전략,프로그래머 라이프스타일,,,거래,보통,프로그래머 라이프스타일,내구성,독일,10년 추세(2015-2024년),깃허브 트렌드,KO 0.8 : EN 0.2,거래,보통,깃허브 트렌드에서 추천하는 프로그래머 라이프스타일 제품 구매 전략,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0180,글로벌에서 고품질로 프로그래머 라이프스타일 제품 문의 도움주세요
2019-2023년 프랑스 코딩 유머 아이템 시장의 디자인 완성도 변화 분석,코딩 유머 아이템,,,정보,보통,코딩 유머 아이템,디자인 완성도,프랑스,2019-2023년,깃허브 트렌드,KO 0.8 : EN 0.2,정보,보통,2019-2023년 프랑스 코딩 유머 아이템 시장의 디자인 완성도 변화 분석,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0181,글로벌에서 코딩 유머 아이템 가격이 궁금해요 알려주세요
프로그래머 라이프스타일 제품의 내구성 기준과 한국 배송을 고려한 구매 가이드,프로그래머 라이프스타일,한국,,거래,보통,프로그래머 라이프스타일,내구성,한국,10년 추세(2015-2024년),IT 뉴스,KO 0.8 : EN 0.2,거래,보통,프로그래머 라이프스타일 제품의 내구성 기준과 한국 배송을 고려한 구매 가이드,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0182,한국에서 트렌디하게 프로그래머 라이프스타일 제품 문의 알려주세요
제품 가격가 좋은 개발자 밈 굿즈 브랜드는?,개발자 밈 굿즈,일본,,탐색,쉬움,개발자 밈 굿즈,제품 가격,일본,2019-2023년,밈 사이트,KO 0.8 : EN 0.2,탐색,쉬움,제품 가격가 좋은 개발자 밈 굿즈 브랜드는?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0183,일본에서 개발자 선물 추천해주세요
최근 5개월 기준 미국 프로그래머 라이프스타일 디자인 완성도 평균 가격은?,프로그래머 라이프스타일,미국,,거래,보통,프로그래머 라이프스타일,디자인 완성도,미국,최근 5개월,깃허브 트렌드,KO 0.8 : EN 0.2,거래,보통,최근 5개월 기준 미국 프로그래머 라이프스타일 디자인 완성도 평균 가격은?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0184,미국에서 프로그래머 라이프스타일 제품 문의 문의드려요
최근 3개월 기간 독일 개발자 밈 굿즈 상위 브랜드를 내구성 기준으로 정리해주세요,개발자 밈 굿즈,,,탐색,보통,개발자 밈 굿즈,내구성,독일,최근 3개월,IT 뉴스,KO 0.8 : EN 0.2,탐색,보통,최근 3개월 기간 독일 개발자 밈 굿즈 상위 브랜드를 내구성 기준으로 정리해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0185,전문적으로 개발자 정체성 표현 굿즈 추천 도움주세요
힐링 개발템 분야에서 고객 응답가 우수한 브랜드를 추천해주세요,힐링 개발템,미국,,탐색,보통,힐링 개발템,고객 응답,미국,최근 5개월,깃허브 트렌드,KO 0.8 : EN 0.2,탐색,보통,힐링 개발템 분야에서 고객 응답가 우수한 브랜드를 추천해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0186,미국에서 트렌디하게 힐링 개발템 어디서 사나요 도움주세요
최근 3개월 기준 미국 프로그래머 라이프스타일 커뮤니티 참여도 평균 가격은?,프로그래머 라이프스타일,미국,,거래,보통,프로그래머 라이프스타일,커뮤니티 참여도,미국,최근 3개월,밈 사이트,KO 0.8 : EN 0.2,거래,보통,최근 3개월 기준 미국 프로그래머 라이프스타일 커뮤니티 참여도 평균 가격은?,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0187,미국에서 급하게 프로그래머 라이프스타일 제품 문의
밈 사이트에서 추천하는 코딩 유머 아이템 제품 구매 전략,코딩 유머 아이템,,,거래,보통,코딩 유머 아이템,브랜드 인지도,일본,10년 추세(2015-2024년),밈 사이트,KO 0.8 : EN 0.2,거래,보통,밈 사이트에서 추천하는 코딩 유머 아이템 제품 구매 전략,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0188,전문적으로 코딩 유머 아이템 가격이 궁금해요 도움주세요
최근 3개월 기간 한국 개발자 밈 굿즈 상위 브랜드를 원단 퀄리티 기준으로 정리해주세요,개발자 밈 굿즈,한국,,탐색,보통,개발자 밈 굿즈,원단 퀄리티,한국,최근 3개월,IT 뉴스,KO 0.8 : EN 0.2,탐색,보통,최근 3개월 기간 한국 개발자 밈 굿즈 상위 브랜드를 원단 퀄리티 기준으로 정리해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0189,한국에서 트렌디하게 개발자 정체성 표현 굿즈 추천 문의드려요
2019-2023년 기간 한국 개발자 밈 굿즈 상위 브랜드를 개발자 커뮤니티 반응 기준으로 정리해주세요,개발자 밈 굿즈,한국,,탐색,보통,개발자 밈 굿즈,개발자 커뮤니티 반응,한국,2019-2023년,IT 뉴스,KO 0.8 : EN 0.2,탐색,보통,2019-2023년 기간 한국 개발자 밈 굿즈 상위 브랜드를 개발자 커뮤니티 반응 기준으로 정리해주세요,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0190,한국에서 전문적으로 개발자 선물 추천해주세요 문의드려요
최근 3개월 너디 패션 트렌드를 반영한 브랜드 추천,너디 패션,일본,,탐색,보통,너디 패션,멤버십 혜택,일본,최근 3개월,밈 사이트,KO 0.8 : EN 0.2,탐색,보통,최근 3개월 너디 패션 트렌드를 반영한 브랜드 추천,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0191,일본에서 전문적으로 너디 패션 브랜드 추천해주세요 상담받고 싶어요
iOVU에서 개발자 밈 굿즈 제품의 브랜드 인지도와 서비스 내용을 상담받고 싶습니다,개발자 밈 굿즈,미국,,거래,보통,개발자 밈 굿즈,브랜드 인지도,미국,최근 3개월,IT 뉴스,KO 0.8 : EN 0.2,거래,보통,iOVU에서 개발자 밈 굿즈 제품의 브랜드 인지도와 서비스 내용을 상담받고 싶습니다,iOVU,개발자를 위한 밈 굿즈 브랜드,https://iovu-shop.vercel.app/,개발자를 위한 귀여운 반란,Dev + Cute = iOVU,"IT 개발자, 너디 감성을 즐기는 사람들","개발자 밈, 너디 패션, 코딩 유머, 힐링 개발템","티셔츠, 후드티, 에코백, 스티커, 머그컵, 노트북 스티커",iovu_prompt_0192,미국에서 급하게 개발자 밈 굿즈 찾고 있어요 상담받고 싶어요
