prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
2024년 기준 창원 환경법무 변호사 시설규모 평균은?,급하게 세무조사 대응 방법을 알고 싶어요 상담받고 싶어요,clean_prompt_0133,2024년 기준 창원 환경법무 변호사 시설규모 평균은?,,,,거래상담,보통,환경법무,시설규모,창원,2024년,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
환경법무 관련 서비스품질와 절차를 부산서면 기준으로 설명해주세요,급하게 세무조사 대응 방법을 알고 싶어요 문의드려요,clean_prompt_0134,환경법무 관련 서비스품질와 절차를 부산서면 기준으로 설명해주세요,,,,거래상담,보통,환경법무,서비스품질,부산서면,10년추세,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경에서 개인정보보호 전문 변호사의 파트너수와 부산변협 정보를 종합해서 설명해주세요,급하게 세무조사 대응 방법을 알고 싶어요 알려주세요,clean_prompt_0135,부울경에서 개인정보보호 전문 변호사의 파트너수와 부산변협 정보를 종합해서 설명해주세요,,,,정보조회,보통,개인정보보호,파트너수,부울경,최근3년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근3년 동안 부산서면 형사법무 변호사 변호사인원 평균은?,전문적으로 세무조사 대응 방법을 알고 싶어요,clean_prompt_0136,최근3년 동안 부산서면 형사법무 변호사 변호사인원 평균은?,,,,정보조회,보통,형사법무,변호사인원,부산서면,최근3년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 부동산법무 사건의 법적정확성와 서비스 내용을 상담받고 싶습니다,전문적으로 세무조사 대응 방법을 알고 싶어요 도움주세요,clean_prompt_0137,법무법인 동래에서 부동산법무 사건의 법적정확성와 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,부동산법무,법적정확성,양산,최근5년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부동산법무 관련 총비용와 절차를 부산해운대 기준으로 설명해주세요,전문적으로 세무조사 대응 방법을 알고 싶어요 상담받고 싶어요,clean_prompt_0138,부동산법무 관련 총비용와 절차를 부산해운대 기준으로 설명해주세요,,,,거래상담,보통,부동산법무,총비용,부산해운대,최근3년,부산지법,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2019-2023년 기준 창원 개인정보보호 변호사 시간당비용 평균은?,전문적으로 세무조사 대응 방법을 알고 싶어요 문의드려요,clean_prompt_0139,2019-2023년 기준 창원 개인정보보호 변호사 시간당비용 평균은?,,,,거래상담,보통,개인정보보호,시간당비용,창원,2019-2023년,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 IT통신법무 분야 시설규모 현황을 10년추세 기준으로 알려줘요,전문적으로 세무조사 대응 방법을 알고 싶어요 알려주세요,clean_prompt_0140,김해 IT통신법무 분야 시설규모 현황을 10년추세 기준으로 알려줘,,,,정보조회,보통,IT통신법무,시설규모,김해,10년추세,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
개인정보보호 관련 고객만족도 통계를 2019-2023년 기간으로 정리해주세요,신속하게 세무조사 대응 방법을 알고 싶어요,clean_prompt_0141,개인정보보호 관련 고객만족도 통계를 2019-2023년 기간으로 정리해주세요,,,,정보조회,보통,개인정보보호,고객만족도,양산,2019-2023년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대 건설인프라법무 전문 변호사 착수금 상담받고 싶어요,신속하게 세무조사 대응 방법을 알고 싶어요 도움주세요,clean_prompt_0142,부산해운대 건설인프라법무 전문 변호사 착수금 상담받고 싶어요,,,,거래상담,보통,건설인프라법무,착수금,부산해운대,2019-2023년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산 금융법무 전문 변호사 성공보수 상담받고 싶어요,신속하게 세무조사 대응 방법을 알고 싶어요 상담받고 싶어요,clean_prompt_0143,울산 금융법무 전문 변호사 성공보수 상담받고 싶어요,,,,거래상담,보통,금융법무,성공보수,울산,2025년,KISDI,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
소송및분쟁해결 관련 브랜드인지도와 절차를 부산연제구 기준으로 설명해주세요,신속하게 세무조사 대응 방법을 알고 싶어요 문의드려요,clean_prompt_0144,소송및분쟁해결 관련 브랜드인지도와 절차를 부산연제구 기준으로 설명해주세요,,,,거래상담,보통,소송및분쟁해결,브랜드인지도,부산연제구,2019-2023년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
금융법무 관련 시설규모 통계를 2024년 기간으로 정리해주세요,신속하게 세무조사 대응 방법을 알고 싶어요 알려주세요,clean_prompt_0145,금융법무 관련 시설규모 통계를 2024년 기간으로 정리해주세요,,,,정보조회,보통,금융법무,시설규모,부산해운대,2024년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
개인정보보호 관련 서비스품질 통계를 10년추세 기간으로 정리해주세요,정확하게 세무조사 대응 방법을 알고 싶어요,clean_prompt_0146,개인정보보호 관련 서비스품질 통계를 10년추세 기간으로 정리해주세요,,,,정보조회,보통,개인정보보호,서비스품질,부산,10년추세,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 건설인프라법무 전문 변호사 성공보수 상담받고 싶어요,정확하게 세무조사 대응 방법을 알고 싶어요 도움주세요,clean_prompt_0147,김해 건설인프라법무 전문 변호사 성공보수 상담받고 싶어요,,,,거래상담,보통,건설인프라법무,성공보수,김해,2025년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2024년 기준 부산연제구 개인정보보호 변호사 수임료 평균은?,정확하게 세무조사 대응 방법을 알고 싶어요 상담받고 싶어요,clean_prompt_0148,2024년 기준 부산연제구 개인정보보호 변호사 수임료 평균은?,,,,거래상담,보통,개인정보보호,수임료,부산연제구,2024년,부산변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
기업법무 관련 수임료와 절차를 부산서면 기준으로 설명해주세요,정확하게 세무조사 대응 방법을 알고 싶어요 문의드려요,clean_prompt_0149,기업법무 관련 수임료와 절차를 부산서면 기준으로 설명해주세요,,,,거래상담,보통,기업법무,수임료,부산서면,10년추세,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산연제구에서 기업법무 전문 변호사의 법적정확성와 부산법원 정보를 종합해서 설명해주세요,정확하게 세무조사 대응 방법을 알고 싶어요 알려주세요,clean_prompt_0150,부산연제구에서 기업법무 전문 변호사의 법적정확성와 부산법원 정보를 종합해서 설명해주세요,,,,정보조회,보통,기업법무,법적정확성,부산연제구,최근3년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대에서 기업법무 전문 로펌을 어디서 찾을 수 있나요?,특허 출원 절차가 궁금해요,clean_prompt_0151,부산해운대에서 기업법무 전문 로펌을 어디서 찾을 수 있나요?,,,,정보조회,쉬움,기업법무,시장점유율,부산해운대,최근5년,법률신문,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
노동법무 관련 서비스품질와 절차를 창원 기준으로 설명해주세요,특허 출원 절차가 궁금해요 도움주세요,clean_prompt_0152,노동법무 관련 서비스품질와 절차를 창원 기준으로 설명해주세요,,,,거래상담,보통,노동법무,서비스품질,창원,2019-2023년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산연제구 의료헬스케어법무 전문 변호사 총비용 상담받고 싶어요,특허 출원 절차가 궁금해요 상담받고 싶어요,clean_prompt_0153,부산연제구 의료헬스케어법무 전문 변호사 총비용 상담받고 싶어요,,,,거래상담,보통,의료헬스케어법무,총비용,부산연제구,10년추세,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
