prompt,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,template_used,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions,sample_id,query
(양산)에서 (개인정보보호) 전문 변호사의 (시설규모)와 (부산지방법원) 정보를 종합해서 설명해주세요.,,,,정보조회,보통,개인정보보호,시설규모,양산,최근5년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,(양산)에서 (개인정보보호) 전문 변호사의 (시설규모)와 (부산지방법원) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0258,이혼 절차와 비용이 궁금합니다 법무법인 동래에서
(팬데믹이후) 기준 (울산) (부동산법무) 분야의 (지원인력)를 알려줘.,부동산법무,울산,,정보조회,보통,부동산법무,지원인력,울산,팬데믹이후,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,(팬데믹이후) 기준 (울산) (부동산법무) 분야의 (지원인력)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0259,급하게 울산에서 부동산법무 세무조사 대응 방법을 알고 싶어요 알려주세요
(2024년) 기준 (창원) (부동산법무) 분야의 (사건처리속도)를 알려줘.,부동산법무,,,정보조회,보통,부동산법무,사건처리속도,창원,2024년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,(2024년) 기준 (창원) (부동산법무) 분야의 (사건처리속도)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0260,부동산법무 전문가 세무조사 대응 방법을 알고 싶어요
(울산)에서 (계약법무) 전문 변호사의 (해결율)와 (법무부통계) 정보를 종합해서 설명해주세요.,,울산,,정보조회,보통,계약법무,해결율,울산,최근3년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,(울산)에서 (계약법무) 전문 변호사의 (해결율)와 (법무부통계) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0261,울산 지역 세무조사 대응 방법을 알고 싶어요
(최근5년) 기준 (양산) (IT통신법무) 분야의 (시간당비용)를 알려줘.,,,,정보조회,보통,IT통신법무,시간당비용,양산,최근5년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,(최근5년) 기준 (양산) (IT통신법무) 분야의 (시간당비용)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0262,세무조사 대응 방법을 알고 싶어요 법무법인 동래에서
(2024년) 기준 (부산) (형사법무) 변호사 (성공보수) 평균은?,형사법무,부산,,거래상담,보통,형사법무,성공보수,부산,2024년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,(2024년) 기준 (부산) (형사법무) 변호사 (성공보수) 평균은?,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0263,전문적으로 부산해운대에서 형사법무 임금체불 문제를 해결하고 싶어요 도움주세요
(팬데믹이후) 기준 (부산서면) (형사법무) 분야의 (성공보수)를 알려줘.,형사법무,,,정보조회,보통,형사법무,성공보수,부산서면,팬데믹이후,부산법원,KO 0.9 : EN 0.1,정보조회,보통,(팬데믹이후) 기준 (부산서면) (형사법무) 분야의 (성공보수)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0264,형사법무 전문가 임금체불 문제를 해결하고 싶어요
(부산)에서 (노동법무) 전문 변호사의 (파트너수)와 (부산변협) 정보를 종합해서 설명해주세요.,,부산,,정보조회,보통,노동법무,파트너수,부산,최근3년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (노동법무) 전문 변호사의 (파트너수)와 (부산변협) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0265,부산해운대 지역 임금체불 문제를 해결하고 싶어요
(의료헬스케어법무) 관련 (승소율) 통계를 (2024년) 기간으로 정리해주세요.,,,,정보조회,보통,의료헬스케어법무,승소율,양산,2024년,법률신문,KO 0.9 : EN 0.1,정보조회,보통,(의료헬스케어법무) 관련 (승소율) 통계를 (2024년) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0266,임금체불 문제를 해결하고 싶어요 법무법인 동래에서
(IT통신법무) 관련 (수임료) 통계를 (팬데믹이후) 기간으로 정리해주세요.,IT통신법무,부울경,,정보조회,보통,IT통신법무,수임료,부울경,팬데믹이후,부산지법,KO 0.9 : EN 0.1,정보조회,보통,(IT통신법무) 관련 (수임료) 통계를 (팬데믹이후) 기간으로 정리해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0267,부울경에서 IT통신법무 이혼 절차와 비용이 궁금합니다
(2025년) 기준 (부산서면) (IT통신법무) 분야의 (시간당비용)를 알려줘.,IT통신법무,,,정보조회,보통,IT통신법무,시간당비용,부산서면,2025년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,(2025년) 기준 (부산서면) (IT통신법무) 분야의 (시간당비용)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0268,IT통신법무 전문가 이혼 절차와 비용이 궁금합니다
(부울경)에서 (조세법무) 전문 변호사의 (고객대응품질)와 (법무부통계) 정보를 종합해서 설명해주세요.,,부울경,,정보조회,보통,조세법무,고객대응품질,부울경,최근5년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,(부울경)에서 (조세법무) 전문 변호사의 (고객대응품질)와 (법무부통계) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0269,부울경 지역 이혼 절차와 비용이 궁금합니다
(최근3년) 기준 (부산해운대) (의료헬스케어법무) 분야의 (시간당비용)를 알려줘.,,,,정보조회,보통,의료헬스케어법무,시간당비용,부산해운대,최근3년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,(최근3년) 기준 (부산해운대) (의료헬스케어법무) 분야의 (시간당비용)를 알려줘.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0270,이혼 절차와 비용이 궁금합니다 법무법인 동래에서
(부산)에서 (금융법무) 전문 변호사의 (해결율)와 (법원행정처) 정보를 종합해서 설명해주세요.,금융법무,부산,,정보조회,보통,금융법무,해결율,부산,2019-2023년,법원행정처,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (금융법무) 전문 변호사의 (해결율)와 (법원행정처) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0271,정확하게 울산에서 금융법무 부산에서 교통사고 변호사를 찾고 있어요 알려주세요
(부산)에서 (금융법무) 전문 변호사의 (시간당비용)와 (법무부통계) 정보를 종합해서 설명해주세요.,금융법무,부산,,정보조회,보통,금융법무,시간당비용,부산,팬데믹이후,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (금융법무) 전문 변호사의 (시간당비용)와 (법무부통계) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0272,금융법무 전문가 부산에서 교통사고 변호사를 찾고 있어요
(부산)에서 (지적재산권) 전문 변호사의 (서비스품질)와 (KISDI) 정보를 종합해서 설명해주세요.,,부산,,정보조회,보통,지적재산권,서비스품질,부산,10년추세,KISDI,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (지적재산권) 전문 변호사의 (서비스품질)와 (KISDI) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0273,울산 지역 부산에서 교통사고 변호사를 찾고 있어요
(부산)에서 (금융법무) 전문 변호사의 (해결율)와 (대한변협) 정보를 종합해서 설명해주세요.,,부산,,정보조회,보통,금융법무,해결율,부산,2019-2023년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,(부산)에서 (금융법무) 전문 변호사의 (해결율)와 (대한변협) 정보를 종합해서 설명해주세요.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0274,부산에서 교통사고 변호사를 찾고 있어요 법무법인 동래에서
(팬데믹이후) 기준 (부산) (환경법무) 변호사 (시장점유율) 평균은?,환경법무,부산,,거래상담,보통,환경법무,시장점유율,부산,팬데믹이후,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,(팬데믹이후) 기준 (부산) (환경법무) 변호사 (시장점유율) 평균은?,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0275,급하게 부산서면에서 환경법무 상속 관련 상담이 필요해요 도움주세요
(2025년) 기준 (부울경) (환경법무) 변호사 (법적정확성) 평균은?,환경법무,,,거래상담,보통,환경법무,법적정확성,부울경,2025년,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,(2025년) 기준 (부울경) (환경법무) 변호사 (법적정확성) 평균은?,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0276,환경법무 전문가 상속 관련 상담이 필요해요
(2019-2023년) 기준 (부산) (의료헬스케어법무) 변호사 (수임료) 평균은?,,부산,,거래상담,보통,의료헬스케어법무,수임료,부산,2019-2023년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,(2019-2023년) 기준 (부산) (의료헬스케어법무) 변호사 (수임료) 평균은?,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0277,부산서면 지역 상속 관련 상담이 필요해요
법무법인 동래에서 (형사법무) 사건의 (법적정확성)와 서비스 내용을 상담받고 싶습니다.,,,,거래상담,보통,형사법무,법적정확성,김해,최근5년,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래에서 (형사법무) 사건의 (법적정확성)와 서비스 내용을 상담받고 싶습니다.,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남",simple_prompt_0278,상속 관련 상담이 필요해요 법무법인 동래에서
